chr1	x1	x2	chr2	y1	y2	color	o	e_bl	e_donut	e_h	e_v	fdr_bl	fdr_donut	fdr_h	fdr_v	num_collapsed	centroid1	centroid2	radius
2	37810000	37820000	2	37870000	37880000	0,255,255	58	28.0707	26.3767	28.5549	28.6322	0.00193458302079	0.0023311607555	0.00310091664724	0.00306125663473	1	37815000	37875000	0
2	37890000	37900000	2	38050000	38060000	0,255,255	47	17.2524	17.8928	18.3986	18.542	0.000156808450139	9.66892729605e-05	0.000182222967263	0.000167931659527	1	37895000	38055000	0
2	42095000	42100000	2	42310000	42315000	0,255,255	30	6.72736	6.12551	7.95575	10.0658	3.72263745933e-05	7.27231110672e-07	0.00113798639555	0.0163469671126	1	42097500	42312500	0
2	42320000	42330000	2	42560000	42570000	0,255,255	32	15.1856	11.7752	13.9616	13.6467	0.0505081125824	0.00274938374309	0.0653058877531	0.0637127055865	2	42325000	42560000	5000.0
2	43050000	43060000	2	43350000	43360000	0,255,255	32	11.0599	9.31437	11.2242	10.1927	0.00385702139337	0.000123159742075	0.00469938133577	0.00472274269209	1	43055000	43355000	0
2	43050000	43060000	2	43450000	43460000	0,255,255	34	10.8143	9.00569	12.3363	11.1135	0.000832825249874	1.72187924475e-05	0.00103748964232	0.00109956831699	2	43055000	43460000	5000.0
2	43450000	43460000	2	43700000	43710000	0,255,255	39	16.42	13.7776	14.9259	17.5768	0.019470537754	0.000483081397617	0.000833965605069	0.0252832215623	2	43455000	43710000	5000.0
2	45210000	45220000	2	45720000	45730000	0,255,255	29	9.50574	9.20974	11.2194	11.4796	0.00229116684383	0.00164534944606	0.0328100098375	0.0347691035594	2	45210000	45720000	7071.06781187
2	45870000	45880000	2	46170000	46180000	0,255,255	37	12.7681	12.0018	14.9008	12.7265	0.00282045474225	4.3914844041e-05	0.00332780079126	0.00326502683341	2	45875000	46170000	5000.0
2	46210000	46220000	2	46680000	46690000	0,255,255	65	26.9628	19.318	24.7649	20.5954	3.51471474763e-05	7.73969317034e-12	6.02147650056e-05	6.04022279812e-08	3	46225000	46685000	10000.0
2	46230000	46240000	2	46590000	46600000	0,255,255	54	20.7168	19.5444	22.5956	23.8304	0.000168130464582	3.29542166348e-07	0.000198302350554	0.000215945533432	3	46235000	46591666	12018.5042515
2	47220000	47230000	2	47540000	47550000	0,255,255	46	16.2881	15.149	18.3726	16.7741	0.000311538551828	1.33343968677e-06	0.000353080795917	0.000331842223782	2	47225000	47550000	5000.0
2	47560000	47565000	2	47615000	47620000	0,255,255	25	5.13551	4.81274	7.06228	4.61968	0.000347823199315	3.26081800301e-05	0.00468667961483	4.04162276139e-05	1	47562500	47617500	0
2	55270000	55280000	2	55390000	55400000	0,255,255	69	19.0102	20.4423	21.2126	31.9582	2.45981170835e-13	8.16715255192e-10	1.61912081221e-09	0.00236037049094	2	55285000	55395000	10000.0
2	62140000	62150000	2	62630000	62640000	0,255,255	28	7.45289	6.94076	8.13118	8.78453	0.000313813524979	0.000184185808498	0.00608600104404	0.00617281060563	1	62145000	62635000	0
2	62680000	62690000	2	63000000	63010000	0,255,255	44	12.4072	10.7629	14.1249	13.1245	1.31200782597e-05	5.31905116939e-08	1.62951492878e-05	1.77090572726e-05	1	62685000	63005000	0
2	63910000	63920000	2	64080000	64090000	0,255,255	36	10.4207	10.0068	13.7963	10.5027	0.000152491568973	0.000101444624972	0.00621026993875	0.000217197909342	1	63915000	64085000	0
2	64270000	64280000	2	64550000	64560000	0,255,255	42	14.4272	12.87	17.2123	13.2818	7.04232151856e-05	4.58909156075e-05	0.00486662146617	8.85056402991e-05	1	64275000	64555000	0
2	65140000	65150000	2	65260000	65270000	0,255,255	43	16.4124	15.5877	18.509	18.5543	0.00213776152621	0.00155260573823	0.00265096100373	0.00253917961535	2	65145000	65260000	5000.0
2	65480000	65490000	2	65780000	65790000	0,255,255	32	11.8387	8.26862	8.2601	12.0742	0.00385702139337	0.000123159742075	0.00020208678479	0.00472274269209	4	65492500	65785000	10307.764064
2	66650000	66660000	2	66800000	66810000	0,255,255	38	10.5162	8.12785	8.74805	9.22668	2.82759634924e-05	2.4533675681e-07	3.83127078223e-07	3.82650157382e-07	1	66655000	66805000	0
2	69240000	69250000	2	69530000	69540000	0,255,255	43	15.6478	13.2956	17.0541	15.6787	0.00213776152621	1.97965874694e-05	0.00265096100373	0.00253917961535	3	69251666	69538333	7453.559925
2	69940000	69950000	2	70040000	70050000	0,255,255	47	17.8186	15.9406	17.4375	15.822	0.000156808450139	9.66892729605e-05	0.000182222967263	0.000167931659527	2	69950000	70045000	5000.0
2	70570000	70580000	2	70840000	70850000	0,255,255	39	8.87636	12.6294	14.3101	13.8644	1.01843437798e-07	0.000483081397617	0.000833965605069	0.000808572841599	2	70570000	70845000	5000.0
2	71090000	71100000	2	71170000	71180000	0,255,255	57	20.0761	20.7912	25.3593	22.5816	2.07370257319e-05	1.74535486553e-05	0.00515437750508	2.87816536634e-05	1	71095000	71175000	0
2	72990000	73000000	2	73080000	73090000	0,255,255	47	13.7348	13.21	17.761	15.5296	9.35715461686e-07	5.25488237855e-07	0.000182222967263	1.1089742619e-06	1	72995000	73085000	0
2	73310000	73315000	2	73385000	73390000	0,255,255	25	6.71451	6.58905	6.98591	7.76986	0.00377341149317	0.0027673371838	0.00468667961483	0.00501165958075	3	73312500	73385833	6009.25212577
2	74930000	74940000	2	75100000	75110000	0,255,255	45	19.1056	17.9899	22.4319	20.7814	0.000604963727335	0.000397145622995	0.0312819877732	0.0324446854604	2	74930000	75105000	5000.0
2	7560000	7570000	2	8820000	8830000	0,255,255	27	5.58848	5.5884	6.82016	5.17005	2.67424380858e-05	2.56449463334e-05	0.000994186792208	2.60106888431e-05	1	7565000	8825000	0
2	75690000	75695000	2	75840000	75845000	0,255,255	25	6.92241	5.3701	7.29499	5.96344	0.00377341149317	0.000184086001055	0.00468667961483	0.000521648692495	1	75692500	75842500	0
2	85290000	85300000	2	85510000	85520000	0,255,255	49	14.2319	14.2687	15.2571	20.5987	1.38777399729e-07	7.93014587297e-08	1.70443648907e-07	0.00438381303866	2	85295000	85520000	5000.0
2	85645000	85650000	2	85775000	85780000	0,255,255	36	10.0718	9.20503	11.2371	12.2177	9.70663746147e-05	1.63348243583e-06	0.000199807090016	0.000188041522383	3	85647500	85772500	5000.0
2	85955000	85960000	2	86035000	86040000	0,255,255	30	8.57904	7.86722	9.15953	10.2122	0.000911130750172	0.000535454823063	0.00113798639555	0.0163469671126	2	85967500	86035000	10307.764064
2	86050000	86060000	2	86300000	86310000	0,255,255	61	23.5475	18.6173	25.7357	22.2401	1.09772267283e-06	4.6595004467e-10	0.000612663058164	1.3988570012e-06	2	86055000	86310000	5000.0
2	9280000	9290000	2	9510000	9520000	0,255,255	45	18.9976	13.6302	19.556	11.6979	0.000604963727335	3.34083018237e-06	0.00070009896665	4.98994268691e-08	1	9285000	9515000	0
2	97070000	97075000	2	97170000	97175000	0,255,255	25	7.78462	7.42499	8.19937	7.34801	0.00377341149317	0.0027673371838	0.0407317623528	0.00501165958075	2	97072500	97170000	2500.0
2	99260000	99270000	2	99450000	99460000	0,255,255	46	12.5351	11.8896	13.645	14.1215	2.25778694138e-06	6.06684911942e-09	2.84229335346e-06	2.87112253587e-06	1	99265000	99455000	0
2	99260000	99270000	2	99680000	99690000	0,255,255	28	6.02617	6.26729	8.25554	7.6535	8.0647277608e-06	0.000184185808498	0.00608600104404	0.000316649246924	1	99265000	99685000	0
3	101530000	101540000	3	101940000	101950000	0,255,255	57	18.623	11.7089	13.6465	14.0924	5.19503515127e-08	8.75599148178e-15	4.9096522435e-11	3.27149717346e-11	1	101535000	101945000	0
3	111430000	111440000	3	111580000	111590000	0,255,255	44	17.4676	16.0852	19.2946	19.8433	0.00114476585778	0.000787387308966	0.00138179509645	0.0511488420013	2	111435000	111580000	5000.0
3	111430000	111440000	3	111690000	111700000	0,255,255	39	8.55071	10.0723	14.0847	11.6809	1.01843437798e-07	6.85732215699e-06	0.000833965605069	1.51062147611e-05	1	111435000	111695000	0
3	11420000	11430000	3	11690000	11700000	0,255,255	38	11.2782	11.332	16.2744	13.7998	2.82759634924e-05	1.70421899592e-05	0.041216331636	0.00163354528423	3	11421666	11691666	7453.559925
3	114930000	114940000	3	115410000	115420000	0,255,255	37	8.98849	9.26086	10.9894	11.4502	9.7417283515e-07	7.5313647362e-07	8.68226153313e-05	9.40545681874e-05	1	114935000	115415000	0
3	11690000	11700000	3	11840000	11850000	0,255,255	36	12.2978	10.4378	11.9387	12.9828	0.000152491568973	0.000101444624972	0.000186381667442	0.0062072259531	1	11695000	11845000	0
3	12180000	12190000	3	12510000	12520000	0,255,255	47	12.2608	13.5334	16.7532	18.3553	3.61403813641e-09	5.25488237855e-07	0.000182222967263	0.000167931659527	1	12185000	12515000	0
3	123370000	123380000	3	123440000	123450000	0,255,255	65	27.8628	26.8497	36.7902	23.6321	3.51471474763e-05	4.11984066904e-05	0.0130100094126	6.04022279812e-08	7	123370714	123435000	18626.2925863
3	124060000	124070000	3	124180000	124190000	0,255,255	44	18.0675	18.0487	20.9443	21.1533	0.00114476585778	0.000787387308966	0.0491398908729	0.0511488420013	2	124070000	124185000	5000.0
3	124280000	124290000	3	124400000	124410000	0,255,255	61	14.4223	13.3124	14.9114	17.1762	5.16028590496e-13	1.41586231996e-13	6.02087272656e-13	1.05797365714e-09	2	124280000	124405000	5000.0
3	124490000	124500000	3	124590000	124600000	0,255,255	63	23.1775	26.6287	29.5869	25.4263	2.18044804482e-07	0.000142756008571	0.000191816794362	0.00019709629413	4	124487500	124610000	16770.5098312
3	128140000	128150000	3	128320000	128330000	0,255,255	55	21.8258	16.6543	19.0044	21.5402	8.65630760857e-05	1.39891583014e-07	2.92947856892e-07	0.000109529696911	2	128140000	128320000	7071.06781187
3	132760000	132770000	3	133100000	133110000	0,255,255	39	16.6984	15.6942	17.3994	17.9972	0.019470537754	0.0164180335498	0.0250547873157	0.0252832215623	2	132765000	133100000	5000.0
3	133530000	133540000	3	133640000	133650000	0,255,255	35	9.97606	7.86488	8.63998	8.74682	0.000371912078341	6.3072951414e-06	1.15321122217e-05	1.10660801784e-05	1	133535000	133645000	0
3	133640000	133650000	3	133930000	133940000	0,255,255	37	12.4962	11.2259	14.8993	12.3161	0.00282045474225	4.3914844041e-05	0.00332780079126	9.40545681874e-05	2	133650000	133935000	5000.0
3	134025000	134030000	3	134190000	134195000	0,255,255	32	7.79897	7.75346	10.0978	9.5362	4.18452689949e-06	2.80058493878e-06	0.00509625786056	0.000304486645058	1	134027500	134192500	0
3	134080000	134090000	3	134190000	134200000	0,255,255	61	20.7078	19.175	17.7504	29.3555	1.09772267283e-06	4.6595004467e-10	1.40153032813e-09	0.000643171092668	1	134085000	134195000	0
3	134310000	134320000	3	134470000	134480000	0,255,255	28	9.08917	7.57288	8.04329	8.4456	0.00514772100691	0.000184185808498	0.00608600104404	0.00617281060563	1	134315000	134475000	0
3	13540000	13550000	3	13690000	13700000	0,255,255	49	16.646	14.6247	19.7206	17.6286	3.74621197154e-05	7.93014587297e-08	0.00424538831342	4.18561121451e-05	2	13545000	13690000	5000.0
3	138320000	138330000	3	138630000	138640000	0,255,255	33	7.7242	7.62412	8.95952	10.5945	1.26490011773e-06	5.81660862638e-07	8.45963797438e-05	0.00235446889302	2	138320000	138635000	5000.0
3	138410000	138420000	3	138630000	138640000	0,255,255	39	12.348	10.5667	12.4623	13.9529	1.17246025932e-05	6.85732215699e-06	0.000833965605069	0.000808572841599	2	138420000	138635000	5000.0
3	141020000	141030000	3	141170000	141180000	0,255,255	55	22.3075	16.0746	18.6122	20.827	8.65630760857e-05	1.39891583014e-07	2.92947856892e-07	0.000109529696911	4	141030000	141170000	7071.06781187
3	141180000	141190000	3	141270000	141280000	0,255,255	39	12.8314	11.5315	10.5467	15.4989	0.000700337226215	6.85732215699e-06	1.38398350761e-05	0.000808572841599	1	141185000	141275000	0
3	14300000	14310000	3	14510000	14520000	0,255,255	53	13.901	17.6575	18.5042	22.1625	2.50370033743e-09	8.04406010493e-07	1.74780856652e-06	0.000404690896901	2	14305000	14510000	5000.0
3	145930000	145940000	3	146040000	146050000	0,255,255	44	13.7803	12.1466	13.0453	17.5961	1.31200782597e-05	5.31905116939e-08	1.62951492878e-05	0.00130111542039	1	145935000	146045000	0
3	14710000	14720000	3	14960000	14970000	0,255,255	40	12.2046	11.3333	13.8016	14.2803	4.93749932452e-06	2.67154885374e-06	0.000400575405718	0.000397655395184	2	14715000	14960000	5000.0
3	14830000	14840000	3	14940000	14950000	0,255,255	61	22.4022	20.8389	25.8528	20.5113	1.09772267283e-06	8.39107132503e-07	0.000612663058164	1.3988570012e-06	2	14835000	14955000	10000.0
3	148570000	148580000	3	148660000	148670000	0,255,255	28	8.46781	7.53555	9.76245	7.4816	0.00514772100691	0.000184185808498	0.00608600104404	0.000316649246924	1	148575000	148665000	0
3	148830000	148840000	3	148990000	149000000	0,255,255	54	14.8894	13.9246	15.6821	14.2509	8.83622683895e-10	4.31470793641e-10	6.9188881202e-07	1.07341678655e-09	2	148840000	148995000	5000.0
3	149070000	149080000	3	149200000	149210000	0,255,255	44	20.5988	15.8906	15.1189	23.8481	0.0372350083815	0.000787387308966	1.62951492878e-05	0.0511488420013	2	149070000	149205000	5000.0
3	149110000	149120000	3	149190000	149200000	0,255,255	50	18.626	17.7804	20.8671	19.1708	1.74428683831e-05	9.95423444923e-06	0.00237815499763	1.92295740976e-05	2	149115000	149190000	5000.0
3	152760000	152770000	3	152880000	152890000	0,255,255	37	13.4234	10.7731	16.9777	9.40164	0.00282045474225	4.3914844041e-05	0.0671756739228	1.24150668327e-06	4	152762500	152877500	19039.4327647
3	15300000	15310000	3	15440000	15450000	0,255,255	68	21.7732	21.0448	24.5559	25.2731	4.04319701588e-09	2.12482117064e-09	3.98165808646e-09	7.57066677977e-06	4	15310000	15435000	11180.3398875
3	156260000	156270000	3	156850000	156860000	0,255,255	32	9.10332	7.52185	9.88399	8.63463	0.000161576426809	1.93699086153e-06	0.00469938133577	0.000213368666341	1	156265000	156855000	0
3	156390000	156400000	3	156800000	156810000	0,255,255	38	9.17856	11.8183	13.7079	15.2246	3.2927017908e-07	1.70421899592e-05	0.00168682537657	0.00163354528423	1	156395000	156805000	0
3	15670000	15680000	3	15850000	15860000	0,255,255	36	13.4032	11.5206	12.6824	13.6288	0.00519918895179	0.000101444624972	0.00621026993875	0.0062072259531	2	15675000	15850000	5000.0
3	156920000	156930000	3	157210000	157220000	0,255,255	48	18.7963	17.9841	23.5194	19.3674	7.77350050929e-05	4.62172698539e-05	0.00702723613263	8.7021335618e-05	1	156925000	157215000	0
3	158560000	158570000	3	158970000	158980000	0,255,255	38	10.0671	9.65289	10.3208	14.3594	2.82759634924e-05	2.4533675681e-07	3.49784855683e-05	0.00163354528423	1	158565000	158975000	0
3	158630000	158640000	3	158970000	158980000	0,255,255	51	15.1908	14.3597	14.9677	16.1836	2.0119333092e-08	1.10084586062e-08	2.45781669735e-08	8.46230482964e-06	1	158635000	158975000	0
3	16090000	16095000	3	16220000	16225000	0,255,255	24	5.34881	5.73489	5.90278	5.56192	0.000848970503087	0.000584982997314	0.00168137712768	0.00128448010491	1	16092500	16222500	0
3	16090000	16100000	3	16280000	16290000	0,255,255	42	11.7959	13.812	15.0935	16.2343	8.14075583168e-07	4.58909156075e-05	8.71797278271e-05	0.00463804780811	1	16095000	16285000	0
3	16320000	16330000	3	16580000	16590000	0,255,255	45	21.0867	15.2867	20.3659	19.6897	0.023893382432	3.34083018237e-06	0.0312819877732	0.0324446854604	3	16335000	16588333	10540.9255339
3	168860000	168870000	3	169380000	169390000	0,255,255	31	5.42582	6.14087	5.88102	9.61426	1.37501859038e-07	8.16227476406e-08	1.23637693175e-07	0.000541892184485	1	168865000	169385000	0
3	170130000	170140000	3	170530000	170540000	0,255,255	32	7.86546	9.25662	12.0552	10.4465	0.000161576426809	0.000123159742075	0.00469938133577	0.00472274269209	1	170135000	170535000	0
3	172540000	172550000	3	172760000	172770000	0,255,255	29	11.2472	9.67087	12.1461	11.6425	0.0268345543344	0.00164534944606	0.0328100098375	0.0347691035594	2	172550000	172765000	5000.0
3	178810000	178820000	3	179030000	179040000	0,255,255	42	15.3575	13.5671	13.3766	18.7826	7.04232151856e-05	4.58909156075e-05	8.71797278271e-05	0.00463804780811	1	178815000	179035000	0
3	182900000	182905000	3	183100000	183105000	0,255,255	29	6.06734	5.63321	5.45932	6.2845	2.85677136826e-06	2.30992506459e-06	1.00070030416e-05	0.000170454252082	1	182902500	183102500	0
3	184130000	184140000	3	184180000	184190000	0,255,255	72	29.3807	33.9531	29.7169	36.3746	2.96227892844e-07	0.000430637067887	5.1347391629e-07	0.00050804014719	1	184135000	184185000	0
3	184280000	184290000	3	184490000	184500000	0,255,255	40	13.9321	12.4855	17.3727	15.3282	0.000341759057003	0.00022519598083	0.0149783210538	0.000397655395184	1	184285000	184495000	0
3	184580000	184590000	3	184890000	184900000	0,255,255	34	12.4775	12.6856	12.8888	13.3696	0.0175171637592	0.0142062945871	0.021876093164	0.0212586010705	2	184590000	184895000	5000.0
3	186940000	186950000	3	187390000	187400000	0,255,255	39	11.7495	11.3753	14.0998	13.0148	1.17246025932e-05	6.85732215699e-06	0.000833965605069	0.000808572841599	1	186945000	187395000	0
3	187030000	187040000	3	187390000	187400000	0,255,255	39	14.7675	13.3443	17.1085	15.0853	0.000700337226215	0.000483081397617	0.0250547873157	0.000808572841599	2	187040000	187395000	5000.0
3	187455000	187460000	3	188670000	188675000	0,255,255	24	2.38148	2.80542	3.15514	2.37092	1.99949380743e-09	3.31519712504e-08	2.33963469493e-06	6.57074035115e-10	2	187457500	188675000	2500.0
3	189680000	189690000	3	189910000	189920000	0,255,255	31	9.2932	8.4376	12.2781	10.6654	0.000406787177944	0.000304136149418	0.00958979963916	0.00947881358402	1	189685000	189915000	0
3	189680000	189690000	3	190030000	190040000	0,255,255	40	8.13389	8.42069	11.3513	9.82779	3.88592390761e-08	2.19095753725e-08	5.49032607702e-06	3.23150373554e-08	1	189685000	190035000	0
3	192180000	192190000	3	192280000	192290000	0,255,255	31	11.1435	9.20048	11.5495	9.63796	0.0075723147264	0.000304136149418	0.00958979963916	0.000541892184485	1	192185000	192285000	0
3	192530000	192540000	3	192750000	192760000	0,255,255	36	10.3566	11.034	14.8985	13.2556	0.000152491568973	0.000101444624972	0.00621026993875	0.0062072259531	1	192535000	192755000	0
3	192530000	192540000	3	193290000	193300000	0,255,255	26	5.29535	6.41126	7.21982	6.76963	8.57340511062e-05	0.00141487966364	0.0024644932778	0.00222036218586	1	192535000	193295000	0
3	193495000	193500000	3	194030000	194035000	0,255,255	21	4.77216	4.69057	5.92222	6.17189	0.00206727728785	0.00141380046415	0.0182310107256	0.017201050805	2	193497500	194035000	2500.0
3	193500000	193510000	3	193850000	193860000	0,255,255	38	12.0775	12.1204	15.2168	10.486	2.82759634924e-05	1.70421899592e-05	0.00168682537657	3.72045631725e-05	2	193500000	193860000	7071.06781187
3	193855000	193860000	3	193985000	193990000	0,255,255	30	6.17463	5.32095	6.38221	5.75299	8.5656582624e-07	7.27231110672e-07	5.17327763361e-05	1.57367994462e-06	1	193857500	193987500	0
3	194190000	194200000	3	194300000	194310000	0,255,255	47	17.205	18.6078	20.561	23.3256	0.000156808450139	9.66892729605e-05	0.0118439550245	0.0126046788822	3	194198333	194301666	7453.55992499
3	194400000	194405000	3	194980000	194985000	0,255,255	16	1.82435	1.66125	2.17066	2.3088	0.000397646324928	0.000121517678094	0.00130754448996	0.00135430164043	1	194402500	194982500	0
3	194400000	194410000	3	194820000	194830000	0,255,255	41	12.6606	12.7971	19.353	14.2542	0.00015635152378	0.000100551108803	0.00874947515725	0.000193032049403	1	194405000	194825000	0
3	194880000	194890000	3	194970000	194980000	0,255,255	64	30.825	26.2854	28.6677	31.4801	6.47582915909e-05	7.76763466317e-05	0.000107288628273	0.0191385959132	2	194880000	194975000	5000.0
